Time,Temperature,Vibration,Pressure,Humidity,Current,RPM,Voltage,Sound,Machine_Status
561,59,0.68,130,78,46,1834,230,117,Failure
562,68,0.29,113,38,5,1121,213,42,Warning
563,55,0.07,178,52,15,631,249,120,Failure
564,53,0.7,141,81,29,592,245,63,Warning
565,94,0.68,154,59,25,2302,214,54,Failure
566,89,1.18,134,57,38,1142,225,66,Failure
567,52,0.11,109,64,14,1660,208,45,Normal
568,62,0.28,153,68,22,1097,242,97,Warning
569,57,0.53,119,70,45,2338,200,37,Failure
570,22,1.46,101,32,43,1009,225,53,Failure
571,51,0.98,137,63,9,509,211,111,Warning
572,69,0.98,106,87,12,1740,251,97,Warning
573,68,1.39,90,86,5,1475,202,92,Failure
574,24,1.41,178,47,14,2893,206,51,Failure
575,83,0.95,155,88,23,2885,211,105,Failure
576,85,0.8,93,70,47,802,239,86,Failure
577,74,0.69,168,71,12,1292,212,80,Failure
578,64,0.58,124,64,47,2364,247,102,Failure
579,39,0.13,167,34,11,1778,219,80,Failure
580,100,0.54,167,74,24,1133,239,89,Failure
581,82,0.01,99,90,42,2258,208,113,Failure
582,62,1.41,122,63,18,1622,209,63,Failure
583,81,1.31,132,35,33,1098,254,38,Failure
584,79,0.89,145,71,14,751,239,96,Warning
585,81,0.68,171,90,42,1001,238,112,Failure
586,89,0.05,91,75,29,2783,259,99,Failure
587,58,0.88,97,62,45,1906,254,43,Failure
588,28,0.25,142,70,11,2321,235,74,Warning
589,51,0.12,148,63,34,2279,245,71,Warning
590,32,0.93,131,81,42,1562,259,50,Failure
591,68,1.09,96,73,41,2885,260,71,Failure
592,72,1.1,100,72,45,2394,252,77,Failure
593,96,0.65,168,45,8,1938,202,117,Failure
594,96,0.62,93,33,6,1521,227,113,Failure
595,25,0.35,93,63,43,943,221,100,Failure
596,59,0.29,112,87,43,1526,248,113,Failure
597,50,0.18,147,66,28,2383,217,70,Warning
598,47,1.17,114,53,13,627,232,104,Warning
599,31,0.2,91,57,39,1182,204,31,Warning
600,97,0.45,136,83,25,512,234,92,Failure
601,72,0.42,160,90,49,2973,218,39,Failure
602,94,1.35,107,54,43,1937,211,88,Failure
603,56,0.31,177,85,7,816,237,42,Failure
604,83,1.17,90,66,30,1163,253,110,Failure
605,35,0.11,111,33,14,2840,209,73,Normal
606,86,0.44,180,37,16,2921,231,116,Failure
607,49,0.76,168,84,34,2118,253,89,Failure
608,61,0.39,148,34,5,1383,226,47,Warning
609,43,1.41,126,31,38,2708,227,41,Failure
610,26,0.98,134,44,14,2712,245,112,Warning
611,86,1.14,164,52,19,985,256,32,Failure
612,63,0.44,135,57,29,2731,254,114,Warning
613,41,0.3,121,76,10,2631,222,92,Normal
614,73,0.02,92,44,28,2150,221,56,Warning
615,80,1.47,116,75,34,2767,225,91,Failure
616,74,1.26,95,34,33,2698,226,48,Failure
617,89,0.68,151,32,48,1359,228,49,Failure
618,68,0.4,135,66,23,1653,207,88,Warning
619,89,1.39,145,77,10,2617,218,108,Failure
620,82,1.5,134,37,9,1812,217,111,Failure
621,89,0.34,154,80,41,674,240,77,Failure
622,65,1.08,140,37,27,2066,229,120,Warning
623,94,0.08,126,56,12,1554,225,33,Failure
624,67,0.43,119,55,17,2132,259,119,Warning
625,21,1.21,103,53,49,829,260,62,Failure
626,27,1.37,151,76,25,1370,260,120,Failure
627,60,0.66,178,49,19,2368,216,116,Failure
628,42,0.4,168,47,13,772,259,37,Failure
629,55,0.41,143,64,47,2235,237,69,Failure
630,62,0.34,145,52,20,2291,244,65,Warning
631,92,0.01,108,40,17,1664,241,64,Failure
632,61,0.2,174,59,25,1053,253,60,Failure
633,77,0.51,100,37,10,1829,258,100,Warning
634,91,0.96,110,49,39,2897,254,69,Failure
635,25,0.36,90,85,17,1108,227,70,Normal
636,58,0.84,160,89,22,1126,210,45,Warning
637,63,1.31,99,62,29,1581,256,55,Failure
638,24,1.42,108,72,14,1885,243,80,Failure
639,25,0.66,173,59,50,2584,210,96,Failure
640,75,0.11,174,62,9,2440,220,120,Failure
641,46,1.41,90,62,28,2631,236,32,Failure
642,22,1.41,145,67,49,2494,221,78,Failure
643,97,1.23,174,87,9,1686,234,58,Failure
644,86,1.35,168,63,28,2161,212,35,Failure
645,80,0.8,154,72,46,1003,226,86,Failure
646,78,0.28,169,82,15,2344,221,56,Failure
647,46,0.91,163,40,43,1291,240,76,Failure
648,72,0.69,167,86,35,1378,222,53,Failure
649,37,0.97,144,47,25,762,244,103,Warning
650,87,1.27,155,37,14,2963,232,47,Failure
651,46,0.2,133,85,48,2577,243,91,Failure
652,90,0.92,156,53,27,527,223,66,Failure
653,39,0.4,162,37,27,2478,209,119,Failure
654,99,0.13,168,52,27,2748,248,104,Failure
655,67,0.15,135,30,7,1029,215,54,Warning
656,63,1.38,141,90,34,2960,233,45,Failure
657,33,0.62,120,65,16,1655,215,73,Warning
658,93,1.28,109,66,30,2185,240,56,Failure
659,46,0.61,158,36,6,565,213,91,Warning
660,82,0.7,90,66,10,1151,204,114,Failure
661,23,0.18,125,35,26,580,230,44,Normal
662,20,0.03,127,77,20,1095,248,97,Normal
663,52,0.57,153,77,13,2222,223,49,Warning
664,99,0.34,174,40,14,682,239,94,Failure
665,59,0.06,145,34,30,879,220,118,Warning
666,70,0.86,108,44,40,2087,220,107,Warning
667,62,0.94,128,47,22,690,253,113,Warning
668,48,0.71,178,34,47,2432,203,113,Failure
669,63,0.53,169,62,40,1864,255,38,Failure
670,87,0.91,167,83,18,1565,260,82,Failure
671,94,1.16,174,30,11,749,248,68,Failure
672,62,1.13,112,41,48,1780,205,77,Failure
673,99,0.01,143,43,23,2790,234,76,Failure
674,35,0.15,115,75,35,2811,259,90,Warning
675,62,0.53,160,48,39,1771,260,36,Warning
676,72,0.25,156,87,42,1396,251,70,Failure
677,43,0.66,90,88,45,2641,239,101,Failure
678,88,1.17,91,35,43,1726,219,71,Failure
679,59,0.33,133,70,44,747,201,84,Failure
680,94,1.09,126,74,21,933,215,49,Failure
681,66,0.25,159,62,30,2380,235,31,Warning
682,97,0.77,165,80,34,2681,235,39,Failure
683,100,1.27,104,48,22,1077,242,85,Failure
684,98,1.09,108,43,22,875,260,61,Failure
685,20,0.14,160,62,22,1727,226,64,Warning
686,69,0.94,133,86,32,2576,246,66,Warning
687,36,1.24,91,82,29,2223,244,50,Failure
688,22,0.29,97,90,13,731,215,50,Normal
689,24,1.39,90,71,26,835,241,77,Failure
690,43,0.82,169,56,15,2235,209,91,Failure
691,40,0.66,146,64,37,1177,252,87,Warning
692,78,0.88,115,57,10,2495,237,108,Warning
693,99,0.33,119,81,24,2428,237,53,Failure
694,28,0.53,147,59,33,1085,219,73,Warning
695,91,0.23,109,44,20,2725,238,75,Failure
696,88,0.92,143,36,20,2034,232,34,Failure
697,33,0.01,91,30,22,2857,232,93,Normal
698,91,0.24,115,79,45,2079,211,77,Failure
699,85,0.78,142,44,31,525,223,44,Failure
700,56,0.9,166,53,40,1955,251,111,Failure
701,71,0.67,154,82,32,1457,211,85,Warning
702,68,0.2,150,60,7,1468,251,100,Warning
703,95,0.45,174,69,21,2649,238,80,Failure
704,94,0.26,96,74,8,1938,227,108,Failure
705,48,1.08,158,86,12,1042,204,89,Warning
706,25,0.17,140,83,48,1261,229,70,Failure
707,98,1.26,118,84,32,666,205,60,Failure
708,44,0.07,116,82,6,1752,234,119,Normal
709,61,0.01,105,65,49,2313,258,70,Failure
710,40,0.23,92,72,14,2008,215,72,Normal
711,42,0.81,120,78,18,1927,225,68,Warning
712,75,1.42,168,76,50,696,247,94,Failure
713,40,0.17,93,84,43,808,202,67,Failure
714,73,0.18,94,82,46,606,242,117,Failure
715,43,0.35,97,46,30,1811,251,104,Normal
716,58,1.49,125,48,44,1545,250,107,Failure
717,40,0.3,161,79,21,1958,260,71,Failure
718,32,1.06,151,53,32,1535,217,109,Warning
719,57,0.26,173,61,32,1744,224,72,Failure
720,41,0.29,98,31,38,2250,221,30,Warning
721,67,1.23,102,82,28,1551,210,37,Failure
722,100,0.82,160,35,8,1279,230,80,Failure
723,98,0.28,171,69,31,2248,259,98,Failure
724,62,0.28,175,74,30,2586,206,66,Failure
725,90,0.18,178,65,43,1379,226,106,Failure
726,69,1.12,110,81,11,1989,240,34,Warning
727,79,0.43,144,57,23,2406,223,116,Warning
728,92,0.8,115,88,22,1820,206,80,Failure
729,52,0.58,147,83,29,1219,251,111,Warning
730,32,1.1,162,48,16,2887,223,109,Failure
731,80,1.4,154,52,19,776,239,108,Failure
732,41,0.97,129,32,43,1912,203,92,Failure
733,39,1.39,124,47,38,1462,256,106,Failure
734,25,0.41,91,74,7,2204,228,80,Normal
735,40,0.5,142,60,5,1017,212,109,Warning
736,76,1.38,115,54,39,1058,246,39,Failure
737,65,1.39,129,64,8,1071,258,89,Failure
738,76,0.28,117,53,25,1626,229,96,Warning
739,34,0.95,161,33,46,2543,234,109,Failure
740,23,1.45,158,61,31,1826,234,76,Failure
741,28,1.12,103,79,28,605,234,102,Warning
742,28,1.23,101,85,9,2823,225,106,Failure
743,66,1.34,165,62,42,778,201,99,Failure
744,73,0.37,92,76,41,2483,224,67,Failure
745,54,0.14,134,47,22,2727,219,115,Warning
746,69,1.0,115,54,40,2149,233,84,Warning
747,53,0.25,98,54,37,685,254,100,Warning
748,47,0.68,142,67,35,1684,245,104,Warning
749,51,1.41,108,83,25,2110,235,67,Failure
750,44,0.26,145,54,48,2862,209,36,Failure
751,40,0.93,116,57,14,1083,258,56,Warning
752,54,1.37,114,48,42,1330,258,91,Failure
753,28,0.85,114,74,19,1388,219,53,Warning
754,71,0.91,132,70,40,969,238,116,Warning
755,41,1.05,118,53,9,2197,217,60,Warning
756,70,0.77,137,87,9,2734,223,87,Warning
757,67,1.24,150,49,6,1828,201,117,Failure
758,54,1.06,109,89,40,1193,242,107,Warning
759,54,0.41,119,85,10,1087,212,38,Normal
760,66,0.86,120,37,38,1042,237,112,Warning
761,61,0.86,92,76,32,2687,219,36,Warning
762,21,0.07,160,38,40,1303,215,58,Warning
763,28,1.07,158,57,11,912,221,116,Warning
764,32,1.08,143,64,7,1716,240,82,Warning
765,59,0.22,169,46,15,828,217,113,Failure
766,67,0.61,148,83,34,616,232,109,Warning
767,43,0.59,133,64,37,934,219,62,Warning
768,61,1.18,175,34,37,2823,218,87,Failure
769,38,0.12,172,52,26,2558,248,109,Failure
770,30,1.09,145,82,41,1664,232,108,Failure
771,94,1.03,140,65,25,865,201,34,Failure
772,99,1.17,113,80,24,1124,235,40,Failure
773,39,0.62,97,66,36,2611,244,40,Warning
774,94,0.99,117,40,11,2071,217,67,Failure
775,82,0.68,176,65,34,1553,230,95,Failure
776,57,0.26,160,30,43,1135,202,113,Failure
777,54,0.49,118,70,38,2664,210,69,Warning
778,66,0.68,135,54,7,2295,253,61,Warning
779,81,1.32,99,67,13,2492,239,93,Failure
780,35,0.4,158,73,20,1113,247,62,Warning
781,84,0.75,168,38,39,2980,214,39,Failure
782,35,1.14,99,78,13,2689,222,91,Warning
783,64,0.12,180,57,30,1443,227,76,Failure
784,69,0.41,123,51,45,1611,248,66,Failure
785,53,1.16,130,41,35,688,257,41,Warning
786,65,0.68,97,60,38,944,229,98,Warning
787,60,0.96,120,76,28,2076,212,77,Warning
788,70,0.29,125,86,33,2766,201,95,Warning
789,31,0.54,95,87,35,1011,212,45,Warning
790,79,1.41,145,72,36,2590,251,118,Failure
791,43,1.13,114,66,22,915,242,117,Warning
792,98,0.21,177,43,44,1839,213,50,Failure
793,35,0.28,139,46,35,741,212,120,Warning
794,44,0.44,161,82,41,2768,231,78,Failure
795,24,0.73,175,66,48,1088,217,73,Failure
796,39,1.4,125,32,25,2075,223,107,Failure
797,65,1.32,134,67,32,1789,244,48,Failure
798,82,1.22,172,68,48,1701,203,56,Failure
799,49,0.67,147,69,26,2124,255,37,Warning
800,25,0.63,164,36,18,1050,234,41,Failure
801,29,0.34,171,41,42,2329,224,84,Failure
802,95,0.21,158,30,21,1341,211,83,Failure
803,82,1.05,116,58,38,2275,239,72,Failure
804,84,0.74,156,79,16,1529,222,44,Failure
805,43,0.54,118,33,41,2105,247,39,Failure
806,73,0.47,124,69,42,2333,213,47,Failure
807,22,0.82,175,44,40,2106,219,31,Failure
808,88,1.15,144,83,39,1895,245,54,Failure
809,67,0.7,146,57,20,1045,204,118,Warning
810,60,0.13,119,66,27,1331,201,88,Warning
811,30,0.4,166,77,20,1203,244,74,Failure
812,97,1.37,159,43,43,2739,260,66,Failure
813,62,0.98,99,39,47,2321,231,32,Failure
814,95,0.78,165,33,7,666,201,31,Failure
815,50,1.45,164,79,39,2540,233,109,Failure
816,52,0.26,114,68,8,2546,226,85,Normal
817,81,1.28,96,80,25,822,218,88,Failure
818,21,1.02,121,67,44,2494,246,34,Failure
819,98,0.37,172,62,46,1677,224,86,Failure
820,89,0.04,172,67,48,1244,250,119,Failure
821,32,0.68,157,88,25,1889,251,84,Warning
822,76,0.65,101,42,9,2824,233,38,Warning
823,77,1.06,98,41,33,739,208,104,Warning
824,38,1.37,112,44,39,1667,232,52,Failure
825,34,0.41,132,74,34,562,246,51,Warning
826,26,0.42,138,47,12,1240,257,57,Warning
827,63,0.41,180,54,6,2381,204,110,Failure
828,29,0.16,116,56,45,2420,241,45,Failure
829,90,0.71,108,35,33,1790,200,112,Failure
830,37,1.1,176,52,26,1057,245,48,Failure
831,83,0.24,156,36,32,931,260,43,Failure
832,99,0.58,93,56,32,840,258,37,Failure
833,89,1.48,154,56,35,2812,248,118,Failure
834,40,0.82,155,30,33,1101,236,87,Warning
835,30,0.97,161,38,30,2416,212,38,Failure
836,79,0.05,144,65,43,1448,213,31,Failure
837,45,1.28,112,60,48,2162,253,89,Failure
838,74,0.29,123,52,32,2876,244,69,Warning
839,89,0.12,91,55,43,830,252,107,Failure
840,93,0.71,164,64,31,1627,253,30,Failure
841,40,0.92,130,53,39,1620,244,94,Warning
842,98,1.09,144,48,13,2582,231,40,Failure
843,86,0.94,108,83,13,2262,231,58,Failure
844,50,1.24,159,72,7,2602,243,51,Failure
845,91,0.72,96,62,32,2738,247,118,Failure
846,62,1.11,118,82,44,1770,240,69,Failure
847,49,0.94,111,53,25,911,200,113,Warning
848,63,0.01,150,79,21,1545,251,43,Warning
849,34,0.46,154,39,23,2537,224,79,Warning
850,70,1.0,96,64,14,2027,255,103,Warning
851,50,1.08,169,61,6,1049,201,46,Failure
852,97,0.31,94,81,22,2958,250,106,Failure
853,87,0.62,138,46,46,2603,214,88,Failure
854,58,1.45,141,74,45,802,205,103,Failure
855,61,0.13,103,69,21,1763,251,119,Warning
856,97,1.01,144,51,38,2164,239,62,Failure
857,53,1.39,159,68,42,2870,215,35,Failure
858,23,0.3,94,51,30,2522,222,36,Normal
859,45,0.05,117,63,49,1660,226,66,Failure
860,68,0.04,128,74,44,850,211,113,Failure
861,34,0.99,177,31,7,585,239,56,Failure
862,73,1.33,97,66,39,941,227,31,Failure
863,79,0.9,165,31,13,2838,212,62,Failure
864,69,0.6,172,90,35,2196,220,41,Failure
865,67,0.67,153,74,44,694,235,76,Failure
866,49,0.34,126,53,50,2285,222,104,Failure
867,27,0.11,103,48,40,2672,252,60,Warning
868,40,0.36,134,58,41,2503,212,39,Failure
869,67,0.29,169,35,18,2100,214,75,Failure
870,69,0.28,161,87,39,2929,206,85,Failure
871,70,1.28,103,64,49,1125,205,80,Failure
872,56,0.76,122,89,33,592,255,117,Warning
873,36,0.06,108,87,42,1964,259,47,Failure
874,49,0.86,117,68,31,1501,226,54,Warning
875,46,0.17,177,80,17,1977,247,95,Failure
876,60,1.08,127,36,33,2065,244,42,Warning
877,51,0.92,149,51,19,2555,214,71,Warning
878,61,1.42,96,30,26,2869,216,52,Failure
879,26,0.4,104,33,20,551,202,118,Normal
880,89,0.12,170,32,35,697,239,89,Failure
881,98,0.07,132,83,20,733,205,46,Failure
882,86,1.33,97,43,33,2087,254,35,Failure
883,85,1.28,146,50,42,2060,246,112,Failure
884,53,0.44,166,87,44,1759,247,43,Failure
885,38,0.32,156,86,18,1942,252,73,Warning
886,91,0.56,157,65,17,1393,247,93,Failure
887,79,0.29,176,62,6,2741,236,93,Failure
888,74,0.33,170,36,29,1240,208,57,Failure
889,62,0.09,160,57,11,529,256,66,Warning
890,62,0.66,141,43,7,772,231,39,Warning
891,76,0.32,132,58,30,2934,207,119,Warning
892,84,0.37,169,89,38,977,220,58,Failure
893,52,0.89,140,32,5,2033,258,52,Warning
894,30,0.55,128,47,7,995,222,49,Normal
895,51,1.49,118,80,48,1100,248,111,Failure
896,56,1.01,107,87,18,2175,209,78,Warning
897,79,1.1,148,73,28,1337,240,82,Warning
898,100,0.89,172,52,7,2035,230,46,Failure
899,76,1.17,162,33,48,2404,250,115,Failure
900,20,0.52,113,62,16,1959,253,34,Normal
901,90,0.84,95,50,33,2130,205,94,Failure
902,89,0.56,150,68,6,1404,223,101,Failure
903,43,1.0,165,75,40,2296,213,70,Failure
904,63,1.22,92,40,15,2159,228,41,Failure
905,37,1.36,101,64,12,521,250,88,Failure
906,83,0.11,103,70,44,1079,218,32,Failure
907,24,0.27,175,90,45,2693,223,81,Failure
908,64,0.58,155,39,24,890,243,77,Warning
909,34,1.2,127,37,30,2047,200,41,Warning
910,76,1.06,101,36,50,2744,247,59,Failure
911,26,0.27,141,41,17,2646,250,108,Warning
912,85,0.85,91,70,46,1390,225,57,Failure
913,49,1.34,93,31,5,1263,235,94,Failure
914,27,0.29,174,82,25,2428,246,63,Failure
915,76,0.51,151,75,8,2560,256,44,Warning
916,36,0.77,103,79,44,1743,222,54,Failure
917,46,0.98,148,51,19,2465,235,63,Warning
918,44,1.45,133,34,38,2937,258,106,Failure
919,62,0.07,162,83,29,864,221,114,Failure
920,37,0.58,172,90,8,2283,235,88,Failure
921,39,0.63,120,55,47,1888,240,52,Failure
922,56,1.15,145,75,27,612,249,69,Warning
923,89,0.84,136,52,14,2499,239,55,Failure
924,79,0.83,180,50,7,2218,209,61,Failure
925,82,0.59,122,48,24,1346,224,89,Failure
926,63,1.33,122,59,17,1198,222,72,Failure
927,77,0.52,127,60,9,2271,233,98,Warning
928,42,0.41,106,33,33,2621,218,79,Warning
929,60,0.23,161,56,41,2400,212,54,Failure
930,74,0.33,150,56,13,2354,253,48,Warning
931,93,0.69,151,49,24,888,217,103,Failure
932,79,0.74,114,85,16,2362,250,59,Warning
933,33,0.53,171,57,23,1414,217,94,Failure
934,85,1.3,178,58,32,1026,218,50,Failure
935,50,0.16,124,36,31,621,260,93,Warning
936,21,0.1,152,80,43,2813,200,117,Failure
937,93,0.89,179,41,21,2508,210,32,Failure
938,39,0.78,146,77,49,2096,211,71,Failure
939,51,1.44,97,35,11,1420,241,113,Failure
940,79,0.58,159,54,12,2555,201,58,Warning
941,83,0.16,92,39,45,2254,231,106,Failure
942,36,1.0,109,38,49,1007,202,34,Failure
943,58,0.11,128,62,13,1374,243,62,Warning
944,35,0.43,180,37,28,730,241,33,Failure
945,70,1.05,118,76,28,1543,229,108,Warning
946,93,1.45,164,89,46,2344,253,89,Failure
947,84,1.2,116,53,29,2463,229,114,Failure
948,36,0.59,98,48,43,2792,201,90,Failure
949,71,0.28,125,62,41,1096,243,88,Failure
950,21,0.33,117,90,40,1494,200,100,Warning
951,75,1.34,137,66,37,1993,212,70,Failure
952,45,1.02,149,69,37,995,233,77,Warning
953,66,0.41,94,58,22,2022,205,78,Warning
954,83,0.58,132,43,48,2867,242,91,Failure
955,45,0.46,128,46,42,986,210,67,Failure
956,77,1.25,114,73,48,1918,260,102,Failure
957,74,1.29,132,32,21,2681,210,81,Failure
958,48,0.4,143,60,50,2104,255,81,Failure
959,89,0.81,180,90,9,2467,258,48,Failure
960,90,0.64,176,40,9,650,216,76,Failure
961,54,1.17,156,72,49,1037,214,114,Failure
962,63,1.29,145,88,47,697,249,53,Failure
963,95,1.46,128,87,11,2693,224,89,Failure
964,50,0.79,123,33,40,2701,217,31,Warning
965,21,0.91,120,90,7,2247,252,31,Warning
966,85,0.9,168,80,34,678,219,45,Failure
967,33,0.24,138,84,38,1022,239,107,Warning
968,67,0.9,128,50,45,2539,247,106,Failure
969,64,1.0,160,65,8,2562,239,105,Warning
970,43,1.01,179,86,39,564,244,87,Failure
971,60,0.33,98,56,39,1909,238,108,Warning
972,33,0.6,158,57,12,1845,219,59,Warning
973,94,0.43,169,81,35,707,200,59,Failure
974,100,0.79,136,61,28,2847,219,89,Failure
975,70,1.05,152,57,19,1285,218,30,Warning
976,30,0.06,141,79,15,2453,203,118,Warning
977,73,1.18,160,62,37,2931,228,110,Warning
978,57,1.37,161,74,10,1043,257,70,Failure
979,23,0.25,141,78,21,2427,233,77,Warning
980,95,0.69,178,53,41,691,252,116,Failure
981,33,0.71,131,34,41,2538,249,50,Failure
982,48,0.86,143,77,25,1176,201,48,Warning
983,36,0.44,172,42,36,763,238,109,Failure
984,90,1.34,158,64,19,1522,239,108,Failure
985,78,0.64,134,63,26,1248,217,66,Warning
986,100,1.01,159,90,27,2729,203,80,Failure
987,21,1.15,159,83,8,777,214,45,Warning
988,42,0.31,169,70,17,2929,223,46,Failure
989,20,1.45,103,37,43,854,240,76,Failure
990,82,0.82,97,87,28,2169,235,88,Failure
991,59,1.01,109,38,7,1730,207,79,Warning
992,66,0.8,123,52,26,2698,215,71,Warning
993,63,1.02,132,85,6,2561,247,87,Warning
994,88,0.85,154,83,19,2040,216,113,Failure
995,66,1.46,141,88,37,2088,205,41,Failure
996,75,0.03,146,86,26,1474,201,81,Warning
997,20,0.3,152,86,23,2639,226,110,Warning
998,29,0.33,169,69,8,2414,255,62,Failure
999,81,0.1,127,78,44,2273,237,57,Failure
1000,75,0.47,106,44,26,2035,253,119,Warning
1001,80,0.17,95,30,8,1514,207,54,Warning
1002,88,0.38,119,64,38,1888,240,119,Failure
1003,41,0.57,157,86,21,2003,260,108,Warning
1004,64,0.84,113,82,42,2387,224,74,Failure
1005,80,0.51,90,37,32,784,231,115,Warning
1006,75,0.6,130,77,12,1411,207,53,Warning
1007,64,0.01,167,80,32,1792,243,76,Failure
1008,34,0.94,125,79,23,866,212,45,Warning
1009,90,1.28,154,61,45,2187,237,56,Failure
1010,24,1.05,146,73,31,2628,213,90,Warning
1011,85,0.45,105,64,15,1830,203,34,Failure
1012,78,1.42,178,43,26,1699,239,93,Failure
1013,23,1.22,170,69,31,2549,248,47,Failure
1014,31,1.48,145,48,16,2510,207,59,Failure
1015,62,0.42,153,38,49,2347,259,71,Failure
1016,86,1.1,97,82,44,2934,256,61,Failure
1017,22,0.52,153,55,48,1612,249,62,Failure
1018,31,0.58,164,55,49,567,234,78,Failure
1019,42,0.88,173,55,21,2551,201,60,Failure
1020,60,1.43,99,74,18,2055,207,46,Failure
1021,85,0.56,176,69,30,1389,240,98,Failure
1022,33,1.22,119,52,20,1178,217,90,Failure
1023,40,0.47,131,49,23,2814,257,113,Warning
1024,49,0.69,90,59,47,655,222,78,Failure
1025,95,1.13,107,70,15,534,211,92,Failure
1026,80,0.01,146,42,50,2300,204,51,Failure
1027,54,0.43,146,82,30,1651,248,81,Warning
1028,35,0.43,116,74,40,1974,243,66,Warning
1029,97,0.26,132,39,38,958,229,40,Failure
1030,86,0.67,134,73,15,501,219,90,Failure
1031,47,0.81,174,31,10,2764,229,87,Failure
1032,76,1.47,116,59,15,2883,238,117,Failure
1033,72,1.1,172,61,45,1678,225,83,Failure
1034,51,1.12,125,63,5,2057,222,110,Warning
1035,71,1.37,136,62,34,2812,213,59,Failure
1036,85,0.68,116,55,49,881,200,64,Failure
1037,54,1.42,162,67,17,860,212,60,Failure
1038,23,0.1,158,77,14,1911,203,119,Warning
1039,26,0.63,108,76,8,1974,202,89,Warning
1040,26,0.2,128,78,17,2335,223,65,Normal
1041,74,0.94,123,42,10,2709,220,74,Warning
1042,29,0.84,94,86,37,2984,224,81,Warning
1043,79,1.21,176,49,38,506,202,92,Failure
1044,29,1.36,136,79,17,1917,231,115,Failure
1045,63,1.01,177,73,13,517,236,45,Failure
1046,60,0.04,92,35,19,2402,220,114,Warning
1047,40,0.1,101,61,24,2179,208,33,Normal
1048,44,1.17,153,84,15,2841,243,92,Warning
1049,86,0.25,134,37,43,2741,247,94,Failure
1050,97,1.4,138,85,40,1976,212,99,Failure
1051,91,0.96,150,66,11,2848,215,42,Failure
1052,69,0.84,175,79,10,2357,237,97,Failure
1053,46,0.38,134,53,33,1402,227,100,Warning
1054,97,0.96,104,77,17,2195,248,72,Failure
1055,54,0.66,113,61,35,2009,212,35,Warning
1056,76,0.49,122,38,5,2376,217,62,Warning
1057,59,1.4,107,48,16,2746,253,72,Failure
1058,97,0.71,175,57,5,1077,217,43,Failure
1059,87,1.1,177,48,42,634,228,88,Failure
1060,64,0.92,107,49,27,2558,242,117,Warning
1061,81,1.39,129,54,10,1842,206,83,Failure
1062,44,0.13,94,47,46,2412,201,44,Failure
1063,36,1.17,119,38,21,1029,225,49,Warning
1064,37,1.21,178,69,34,2107,235,109,Failure
1065,42,0.03,121,41,12,1463,250,102,Normal
1066,79,0.91,143,73,8,1025,204,54,Warning
1067,68,0.33,105,47,23,2853,244,63,Warning
1068,85,0.97,134,30,11,568,202,31,Failure
1069,93,1.17,99,33,8,2979,233,78,Failure
1070,92,1.25,150,89,22,1469,239,107,Failure
1071,51,0.67,169,30,40,2950,222,64,Failure
1072,88,1.17,126,68,28,1822,224,70,Failure
1073,68,0.58,102,62,40,1050,206,81,Warning
1074,23,0.75,105,66,29,2053,231,115,Warning
1075,32,0.23,130,58,45,2386,223,67,Failure
1076,99,0.44,159,81,16,2711,210,95,Failure
1077,21,1.44,180,32,15,2982,206,41,Failure
1078,36,1.14,113,88,14,1980,234,43,Warning
