Time,Temperature,Vibration,Pressure,Humidity,Current,RPM,Voltage,Sound,Machine_Status
562,65,0.61,102,86,36,1874,209,52,Warning
563,48,1.13,90,65,40,1254,204,61,Warning
564,98,1.29,158,54,8,706,200,99,Failure
565,54,0.13,142,77,13,994,251,100,Warning
566,71,0.22,179,61,18,2903,245,96,Failure
567,29,0.44,149,56,44,686,218,72,Failure
568,41,0.04,145,86,46,819,231,83,Failure
569,89,1.09,149,36,26,1325,245,50,Failure
570,67,0.71,109,65,45,2828,218,93,Failure
571,82,1.18,119,84,28,1582,220,118,Failure
572,31,0.19,153,82,39,2173,205,112,Warning
573,36,1.49,161,43,46,2605,221,91,Failure
574,21,0.38,94,86,35,760,203,113,Warning
575,58,0.72,115,76,46,2729,247,59,Failure
576,45,0.5,115,86,29,2658,205,117,Normal
577,20,0.81,161,50,46,1454,250,66,Failure
578,44,0.59,124,57,15,1762,222,99,Normal
579,53,0.86,101,75,42,755,218,34,Failure
580,43,1.14,172,32,37,569,247,86,Failure
581,80,0.15,166,85,43,2079,254,117,Failure
582,44,0.57,118,45,17,2225,241,70,Normal
583,95,0.95,132,87,20,1979,234,58,Failure
584,90,0.42,121,47,8,1388,226,114,Failure
585,98,0.87,113,74,35,1596,237,113,Failure
586,31,1.01,144,82,39,1634,240,83,Warning
587,75,0.37,151,59,33,1284,213,58,Warning
588,57,0.87,110,38,40,862,254,91,Warning
589,79,0.41,136,40,42,1421,239,94,Failure
590,98,0.16,130,75,29,819,243,101,Failure
591,57,0.42,136,60,34,1513,247,48,Warning
592,25,0.04,131,73,12,846,216,102,Warning
593,22,0.8,130,68,13,969,212,72,Warning
594,25,0.87,157,32,44,1358,243,45,Failure
595,22,1.35,137,53,33,2297,248,76,Failure
596,68,1.29,107,77,21,1130,217,40,Failure
597,72,1.09,133,78,5,709,256,118,Warning
598,99,1.27,106,41,18,2867,255,73,Failure
599,83,0.31,155,43,11,2641,203,68,Failure
600,44,0.72,95,33,35,1196,214,103,Warning
601,45,1.43,133,38,48,2985,242,74,Failure
602,45,1.34,126,34,42,2730,232,44,Failure
603,99,0.43,164,87,27,1801,244,82,Failure
604,89,0.51,125,45,25,1490,234,82,Failure
605,31,1.43,145,47,49,1552,245,86,Failure
606,54,0.02,149,87,17,505,230,120,Warning
607,78,1.38,134,67,41,1800,207,69,Failure
608,26,0.55,143,77,5,1195,201,97,Warning
609,55,1.01,135,52,41,637,220,66,Failure
610,21,0.77,130,68,17,2242,219,119,Warning
611,38,0.69,149,78,49,1025,202,38,Failure
612,97,0.23,128,64,21,2396,214,85,Failure
613,74,0.27,144,41,20,2281,203,38,Warning
614,73,0.53,170,43,40,2650,204,118,Failure
615,53,0.61,121,86,45,1897,229,58,Failure
616,90,0.13,173,89,48,2148,216,65,Failure
617,69,1.12,141,83,28,1434,228,100,Warning
618,86,1.48,176,57,12,2655,249,99,Failure
619,58,0.16,174,70,9,1110,251,81,Failure
620,24,0.9,100,54,7,2092,211,93,Warning
621,87,0.21,116,64,34,2311,224,72,Failure
622,38,0.38,141,49,8,2117,241,115,Warning
623,30,0.77,117,38,32,2017,204,75,Warning
624,78,0.51,142,85,12,905,259,47,Warning
625,92,1.43,180,43,5,1627,211,107,Failure
626,59,0.03,99,86,20,1204,220,30,Warning
627,99,0.4,145,34,49,1334,255,99,Failure
628,37,1.14,159,57,16,1560,210,35,Warning
629,96,0.86,141,87,6,2643,236,120,Failure
630,66,0.64,138,79,36,2147,209,105,Warning
631,26,1.33,158,48,22,958,217,42,Failure
632,95,0.15,177,55,46,576,216,41,Failure
633,100,0.13,131,73,27,1381,223,66,Failure
634,64,0.99,114,73,21,2328,236,67,Warning
635,92,1.04,161,47,27,2557,200,42,Failure
636,49,1.11,174,76,44,1920,234,30,Failure
637,55,0.58,136,86,39,1185,243,74,Warning
638,32,1.4,133,76,10,2392,255,59,Failure
639,37,1.41,156,70,23,934,218,40,Failure
640,48,0.47,174,41,27,2315,203,82,Failure
641,32,1.41,172,37,27,1658,213,90,Failure
642,59,1.12,150,34,39,608,232,72,Warning
643,76,1.02,174,64,18,2193,206,31,Failure
644,27,0.02,107,62,17,937,238,108,Normal
645,58,0.56,180,57,24,2194,249,72,Failure
646,34,1.07,90,40,37,2032,222,49,Warning
647,65,1.08,163,46,13,1247,239,94,Failure
648,70,0.2,161,54,27,1140,246,110,Failure
649,70,1.0,149,33,24,1788,201,35,Warning
650,42,0.36,136,67,46,2868,235,84,Failure
651,38,0.58,101,76,19,2648,220,42,Normal
652,72,1.44,129,79,7,1598,242,60,Failure
653,56,1.18,149,56,27,1217,215,70,Warning
654,69,1.18,121,45,24,869,241,72,Warning
655,82,0.09,151,30,38,1308,247,38,Failure
656,74,0.68,120,49,35,2036,209,53,Warning
657,61,1.12,115,86,49,2974,228,55,Failure
658,54,0.25,109,37,12,1178,218,36,Normal
659,76,0.21,168,88,46,547,203,116,Failure
660,87,0.75,125,87,40,1824,247,102,Failure
661,44,0.84,173,57,17,553,239,56,Failure
662,38,0.51,146,89,23,2225,209,98,Warning
663,53,0.98,151,75,33,1337,258,97,Warning
664,47,1.34,158,85,8,1897,220,114,Failure
665,79,0.54,111,67,49,2796,253,76,Failure
666,96,1.1,105,77,27,1677,245,59,Failure
667,90,1.38,174,90,24,2362,207,95,Failure
668,90,1.04,170,57,30,666,232,36,Failure
669,36,0.52,179,55,8,2903,231,45,Failure
670,75,0.97,162,37,44,1373,223,55,Failure
671,38,0.22,112,41,44,2151,245,40,Failure
672,25,0.68,167,68,46,1418,203,31,Failure
673,64,0.5,134,39,30,2336,241,89,Warning
674,70,0.17,91,64,21,1796,215,79,Warning
675,57,0.6,166,38,31,855,225,70,Failure
676,71,1.1,164,32,29,2756,209,117,Failure
677,32,0.78,91,53,8,1676,234,68,Warning
678,94,0.82,105,60,12,2659,250,53,Failure
679,28,0.2,154,89,33,1884,255,34,Warning
680,31,0.62,127,68,18,2219,255,109,Warning
681,94,0.56,96,88,42,1061,254,115,Failure
682,94,0.35,144,65,25,2071,215,117,Failure
683,93,0.94,148,78,17,2891,243,117,Failure
684,50,0.3,143,67,6,1810,249,92,Warning
685,26,1.49,139,77,30,948,239,31,Failure
686,77,0.47,158,41,16,2723,258,58,Warning
687,38,1.18,123,87,10,576,200,116,Warning
688,63,0.11,166,51,15,1320,215,106,Failure
689,72,1.27,120,78,32,1752,205,61,Failure
690,78,0.67,158,63,12,2219,224,84,Warning
691,94,0.41,180,43,5,2372,218,73,Failure
692,82,0.69,102,49,49,1901,234,103,Failure
693,81,1.02,129,46,49,728,227,39,Failure
694,23,1.29,98,80,30,2147,204,49,Failure
695,46,0.24,143,63,31,2634,200,84,Warning
696,31,0.11,141,71,41,2636,258,63,Failure
697,95,0.3,114,48,8,1335,248,67,Failure
698,81,1.4,164,61,9,718,251,38,Failure
699,51,1.22,113,44,5,1656,218,101,Failure
700,46,0.68,116,77,32,2393,225,69,Warning
701,89,0.86,132,55,43,1312,260,51,Failure
702,50,0.03,108,66,41,2928,214,83,Failure
703,55,1.18,129,44,10,1334,223,33,Warning
704,51,1.46,163,57,25,2660,231,76,Failure
705,62,1.12,149,82,40,2577,234,64,Warning
706,69,0.78,127,47,7,2867,244,108,Warning
707,89,1.09,158,84,11,1837,211,50,Failure
708,30,1.02,104,68,24,516,253,71,Warning
709,77,0.93,92,31,32,726,258,99,Warning
710,60,1.26,141,86,36,1898,223,119,Failure
711,90,0.99,137,90,46,1636,216,41,Failure
712,56,0.06,152,46,46,2244,210,69,Failure
713,58,0.46,180,87,19,554,247,46,Failure
714,62,0.84,159,72,44,1434,239,81,Failure
715,30,0.99,113,54,16,1102,204,36,Warning
716,27,0.85,145,51,48,2886,243,42,Failure
717,75,0.34,150,88,10,2581,250,69,Warning
718,71,0.61,109,89,17,2801,250,86,Warning
719,92,1.45,166,83,24,978,253,34,Failure
720,38,1.08,117,38,42,1129,219,55,Failure
721,94,1.03,154,56,25,713,201,78,Failure
722,26,1.33,177,49,20,945,248,107,Failure
723,78,0.58,150,50,43,1246,253,31,Failure
724,90,1.01,174,56,12,730,222,61,Failure
725,85,0.17,179,89,45,1631,254,64,Failure
726,36,0.13,101,83,35,2066,240,65,Warning
727,25,0.94,154,78,15,2066,212,85,Warning
728,72,0.77,110,74,15,1518,223,74,Warning
729,47,0.16,109,57,47,2998,252,87,Failure
730,79,0.82,118,67,37,693,220,69,Warning
731,62,0.89,110,88,12,871,221,45,Warning
732,81,1.22,139,55,40,2602,213,120,Failure
733,85,1.12,94,66,13,681,202,68,Failure
734,55,0.33,143,49,13,1572,200,72,Warning
735,93,1.33,122,89,33,801,209,76,Failure
736,68,1.04,153,81,38,1276,202,120,Warning
737,50,0.55,119,82,11,2882,241,108,Normal
738,100,0.83,113,47,37,1771,234,52,Failure
739,49,0.12,107,33,23,1034,244,38,Normal
740,95,0.42,127,71,34,2545,245,75,Failure
741,63,1.26,149,55,31,1546,205,88,Failure
742,36,0.76,97,72,6,677,248,104,Warning
743,98,0.12,142,85,18,1283,200,51,Failure
744,21,0.26,138,47,38,824,210,88,Warning
745,48,0.07,155,82,49,1046,256,75,Failure
746,68,1.08,148,33,5,695,202,36,Warning
747,40,1.08,98,76,44,1569,247,52,Failure
748,63,0.65,137,76,33,626,247,109,Warning
749,42,1.16,112,76,45,1192,260,80,Failure
750,63,0.33,111,76,5,1783,221,100,Warning
751,52,0.62,156,71,33,2556,240,39,Warning
752,53,0.05,171,32,9,1075,223,33,Failure
753,42,0.27,146,45,18,2906,252,64,Warning
754,50,1.37,122,43,8,1890,203,72,Failure
755,70,1.08,149,74,43,2829,220,67,Failure
756,62,1.03,168,76,6,1174,255,86,Failure
757,94,0.32,137,48,40,1195,259,33,Failure
758,52,0.36,144,64,22,2727,250,73,Warning
759,37,0.47,156,78,26,2692,225,108,Warning
760,37,0.79,106,69,36,2233,216,99,Warning
761,61,1.06,177,74,27,1841,232,74,Failure
762,80,0.88,128,88,25,1951,224,94,Warning
763,69,0.75,146,31,29,1786,235,86,Warning
764,22,0.06,135,48,30,1893,230,58,Warning
765,73,0.96,169,73,16,1495,252,91,Failure
766,71,1.14,140,43,33,2753,212,59,Warning
767,85,0.75,167,42,5,820,205,55,Failure
768,40,0.91,175,82,6,758,250,76,Failure
769,44,1.23,171,83,20,1471,205,32,Failure
770,31,0.65,123,79,21,2727,244,99,Warning
771,51,1.38,125,46,46,1806,205,75,Failure
772,98,0.12,131,53,39,1973,207,57,Failure
773,100,0.28,127,30,34,2966,219,115,Failure
774,81,0.52,162,61,13,1765,235,104,Failure
775,75,0.05,120,59,19,2820,222,116,Warning
776,39,0.46,150,67,13,2544,249,37,Warning
777,54,0.17,148,66,18,2941,224,69,Warning
778,27,0.47,92,79,12,1969,249,70,Normal
779,72,0.66,102,64,23,684,237,30,Warning
780,50,0.88,165,85,41,1749,227,110,Failure
781,69,1.04,106,45,13,1269,234,101,Warning
782,46,0.35,99,64,27,627,251,92,Normal
783,29,0.24,116,72,13,2002,211,76,Normal
784,78,1.29,145,39,36,514,238,110,Failure
785,26,1.23,115,87,13,603,211,43,Failure
786,74,0.79,173,59,40,2688,221,40,Failure
787,23,1.35,93,73,42,2878,242,56,Failure
788,61,0.47,94,34,17,1081,250,34,Warning
789,27,1.0,142,42,42,1574,252,45,Failure
790,52,0.47,143,68,15,1781,232,106,Warning
791,67,1.09,151,70,8,1132,232,98,Warning
792,38,1.06,135,67,30,2873,242,87,Warning
793,79,0.87,129,43,48,966,236,92,Failure
794,66,0.83,161,36,7,1173,217,96,Failure
795,58,0.49,117,39,35,1383,257,69,Warning
796,47,0.81,108,59,11,879,216,96,Warning
797,63,1.43,149,67,16,2128,218,113,Failure
798,91,0.62,97,39,37,2753,258,72,Failure
799,90,0.95,109,34,23,2815,220,74,Failure
800,94,0.63,98,45,36,544,245,56,Failure
801,32,1.19,132,34,18,1060,223,120,Warning
802,53,0.65,91,44,49,1889,241,61,Failure
803,90,1.16,115,46,16,976,209,104,Failure
804,99,0.17,130,85,42,1906,245,67,Failure
805,39,1.1,105,54,43,778,200,110,Failure
806,40,1.37,156,44,12,2436,201,99,Failure
807,35,0.66,94,38,15,2070,205,73,Warning
808,69,1.17,124,64,15,902,227,40,Warning
809,51,0.02,167,59,25,2297,226,81,Failure
810,30,1.36,101,55,35,781,241,33,Failure
811,20,0.93,156,51,24,1883,215,110,Warning
812,68,0.98,110,66,27,1669,200,119,Warning
813,95,0.76,122,60,11,2084,240,97,Failure
814,90,0.11,138,37,38,917,236,80,Failure
815,34,1.49,155,84,25,2098,209,79,Failure
816,46,1.26,164,77,39,1961,251,100,Failure
817,35,0.31,117,32,9,2358,216,82,Normal
818,51,0.88,146,32,13,787,242,38,Warning
819,94,0.62,147,51,7,1268,214,49,Failure
820,42,1.0,163,45,36,1278,224,46,Failure
821,49,1.08,128,63,23,1014,234,110,Warning
822,52,0.4,98,65,23,757,201,52,Normal
823,47,0.15,162,60,29,1042,223,41,Failure
824,38,1.25,128,73,42,939,249,109,Failure
825,66,0.65,112,76,46,1190,240,31,Failure
826,63,0.45,149,85,14,2537,242,63,Warning
827,85,1.42,141,62,35,2417,209,99,Failure
828,27,0.84,155,87,33,2389,245,30,Warning
829,83,0.64,105,76,49,1157,207,120,Failure
830,43,0.33,157,86,32,1008,222,35,Warning
831,71,1.48,169,75,34,2719,247,58,Failure
832,43,0.7,140,86,14,2093,250,82,Warning
833,24,1.06,111,51,38,936,256,43,Warning
834,33,1.15,125,69,11,2894,229,40,Warning
835,93,0.02,135,54,37,2072,233,108,Failure
836,84,0.35,93,75,7,2901,255,32,Failure
837,40,1.28,107,56,47,2023,207,37,Failure
838,53,1.28,175,30,7,530,203,58,Failure
839,38,0.42,177,69,11,1299,253,40,Failure
840,60,0.39,150,64,7,1781,241,84,Warning
841,82,1.03,106,57,16,1004,231,119,Failure
842,73,0.14,99,43,47,2385,202,53,Failure
843,86,0.94,102,62,29,1526,205,99,Failure
844,78,0.19,96,80,46,2268,203,68,Failure
845,87,1.06,160,57,29,2217,229,36,Failure
846,85,1.12,91,49,46,1183,210,68,Failure
847,88,0.16,167,44,24,1761,203,67,Failure
848,65,1.0,117,47,5,2670,252,118,Warning
849,59,1.48,100,83,13,1649,252,113,Failure
850,57,1.11,148,59,50,1543,220,83,Failure
851,89,0.62,112,51,48,1975,220,77,Failure
852,27,1.44,175,90,47,2216,240,97,Failure
853,83,1.15,172,83,47,1745,206,86,Failure
854,31,0.19,146,43,6,1087,210,103,Warning
855,53,1.29,180,73,31,704,201,101,Failure
856,76,0.26,169,85,33,1273,220,116,Failure
857,81,0.81,164,63,29,1553,251,57,Failure
858,46,1.38,146,43,29,1874,236,44,Failure
859,34,0.91,177,60,42,2383,208,53,Failure
860,96,1.46,105,67,41,1610,220,64,Failure
861,30,1.47,157,78,6,549,206,33,Failure
862,29,1.2,114,83,50,561,233,113,Failure
863,67,1.3,119,75,11,2269,231,58,Failure
864,22,0.91,128,40,48,1867,221,77,Failure
865,91,1.18,99,64,24,2361,201,90,Failure
866,33,0.65,168,51,5,1788,257,64,Failure
867,100,1.16,147,53,38,1548,249,49,Failure
868,59,0.59,92,55,26,2161,246,70,Warning
869,35,0.03,145,66,8,2730,239,54,Warning
870,84,0.48,95,66,6,1376,219,106,Failure
871,53,0.78,105,40,46,2151,260,84,Failure
872,45,0.6,123,64,27,1355,222,46,Normal
873,54,0.14,113,73,32,2252,205,43,Warning
874,56,1.09,159,42,43,1602,208,102,Failure
875,81,0.81,143,49,19,2546,248,89,Failure
876,59,0.24,164,49,8,656,257,31,Failure
877,74,1.31,106,88,33,2834,257,46,Failure
878,70,0.11,110,76,35,1620,223,47,Warning
879,83,0.37,123,51,50,800,246,111,Failure
880,93,1.38,104,53,37,2242,246,55,Failure
881,30,1.38,129,47,48,1230,206,115,Failure
882,23,0.74,175,75,23,2550,244,37,Failure
883,62,1.24,161,55,35,2680,240,31,Failure
884,43,0.89,137,49,19,1162,202,112,Warning
885,58,1.01,141,46,25,2644,226,35,Warning
886,38,0.69,163,52,27,2108,235,39,Failure
887,70,1.46,134,43,42,2245,256,65,Failure
888,58,0.53,115,47,43,1332,217,88,Failure
889,22,1.5,138,89,41,990,225,30,Failure
890,24,0.49,111,50,21,1903,259,40,Normal
891,29,1.38,155,89,50,2663,258,106,Failure
892,42,1.32,113,67,44,686,225,78,Failure
893,40,0.92,147,64,26,1153,244,86,Warning
894,75,1.19,112,57,42,891,207,35,Failure
895,88,1.2,110,81,32,1537,255,112,Failure
896,43,0.55,163,33,11,2011,241,67,Failure
897,56,1.39,97,85,43,2425,259,40,Failure
898,42,0.87,162,51,34,2504,203,94,Failure
899,90,0.76,139,38,39,2885,230,61,Failure
900,29,0.1,171,82,27,2930,210,39,Failure
901,35,0.57,140,33,9,1062,226,92,Warning
902,24,0.64,166,71,13,2783,235,53,Failure
903,20,0.88,95,35,49,1729,224,84,Failure
904,88,0.18,165,31,24,2657,242,99,Failure
905,83,1.02,139,49,32,2907,220,65,Failure
906,58,0.11,97,36,35,1152,221,108,Warning
907,38,1.24,127,33,5,1465,254,38,Failure
908,26,0.91,118,50,12,855,220,113,Warning
909,46,0.71,162,85,21,933,207,36,Failure
910,84,0.02,102,47,13,2295,204,78,Failure
911,53,1.27,179,38,22,2961,210,88,Failure
912,22,1.38,101,35,31,1097,211,86,Failure
913,70,0.66,156,79,40,2447,220,42,Warning
914,22,1.01,140,57,12,1785,253,113,Warning
915,50,0.63,176,75,48,1764,219,59,Failure
916,48,1.16,105,73,12,2305,216,110,Warning
917,85,0.96,157,61,34,1307,260,58,Failure
918,41,0.52,109,70,33,2277,243,106,Warning
919,55,1.09,167,40,30,1130,223,90,Failure
920,23,0.21,178,89,15,1589,258,115,Failure
921,38,0.25,120,48,20,1089,237,43,Normal
922,46,1.35,170,32,43,2160,231,60,Failure
923,95,0.95,134,58,48,1981,229,58,Failure
924,27,0.05,143,32,36,546,235,87,Warning
925,67,0.5,179,69,38,2786,246,44,Failure
926,71,1.09,109,84,20,2937,246,50,Warning
927,38,0.63,92,32,16,1663,213,92,Warning
928,60,1.14,151,65,42,857,220,109,Failure
929,39,1.19,158,31,12,2820,221,44,Warning
930,83,0.81,115,80,5,745,249,108,Failure
931,32,0.19,137,32,21,1339,215,55,Warning
932,97,0.82,166,52,30,1596,214,88,Failure
933,32,0.97,99,52,33,1777,215,51,Warning
934,41,0.35,154,60,39,2432,218,98,Warning
935,86,0.76,160,38,21,1547,249,63,Failure
936,30,0.51,114,44,33,2207,250,83,Warning
937,34,0.44,129,75,16,2747,207,82,Normal
938,38,0.91,119,73,37,2235,236,50,Warning
939,84,0.35,145,62,30,1049,254,71,Failure
940,69,0.65,121,40,30,1980,254,70,Warning
941,100,1.09,139,38,26,2301,215,59,Failure
942,56,0.35,91,61,29,2139,242,51,Warning
943,37,0.13,119,41,14,2100,205,89,Normal
944,57,0.33,165,85,6,2788,206,88,Failure
945,23,1.16,153,58,5,2939,233,107,Warning
946,59,1.23,180,55,9,2870,240,73,Failure
947,45,1.19,95,86,17,2871,229,37,Warning
948,64,1.36,139,32,49,594,245,66,Failure
949,99,1.5,129,39,44,2354,237,91,Failure
950,62,1.14,118,40,7,2957,235,64,Warning
951,90,0.61,119,38,11,893,226,115,Failure
952,21,0.8,135,42,44,1083,210,45,Failure
953,22,0.09,154,67,27,1504,255,55,Warning
954,59,1.39,101,42,6,1097,257,69,Failure
955,68,0.33,109,48,14,1326,214,71,Warning
956,97,0.43,175,44,7,2501,210,112,Failure
957,40,0.29,164,41,41,2759,248,50,Failure
958,44,1.07,95,47,16,2652,248,41,Warning
959,84,0.16,138,67,36,1507,243,114,Failure
960,67,1.18,150,39,50,2727,233,64,Failure
961,57,0.23,172,66,45,1102,216,45,Failure
962,41,1.27,90,50,30,2186,205,30,Failure
963,90,0.74,101,51,40,2855,214,111,Failure
964,33,0.1,113,56,6,2742,247,68,Normal
965,73,1.21,162,70,48,2562,259,81,Failure
966,77,1.04,159,47,28,1037,211,72,Warning
967,28,0.91,156,89,46,1334,260,71,Failure
968,69,0.52,107,84,29,1688,219,48,Warning
969,99,0.89,155,47,37,663,240,41,Failure
970,94,0.02,164,42,21,2381,257,108,Failure
971,25,0.13,170,89,19,1728,234,50,Failure
972,20,0.05,176,30,7,1353,219,68,Failure
973,33,1.36,126,76,24,533,258,105,Failure
974,58,1.35,100,82,7,2240,200,119,Failure
975,35,0.4,126,87,49,2931,246,120,Failure
976,91,1.13,133,33,18,2038,243,115,Failure
977,74,1.38,157,87,30,1117,243,61,Failure
978,89,0.59,121,66,43,1966,203,86,Failure
979,64,0.51,157,31,49,1679,205,63,Failure
980,58,0.56,132,36,49,1012,241,66,Failure
981,35,1.09,152,76,19,950,230,90,Warning
982,79,1.49,152,57,6,607,249,41,Failure
983,77,0.7,163,56,19,1819,201,77,Failure
984,91,1.42,103,39,39,2850,210,110,Failure
985,33,1.28,129,69,50,2312,232,92,Failure
986,57,0.93,122,47,14,1533,256,109,Warning
987,62,0.19,98,41,21,2306,239,39,Warning
988,42,0.1,121,70,8,1591,217,67,Normal
989,64,0.66,148,45,48,842,238,105,Failure
990,33,0.85,106,75,5,2085,233,87,Warning
991,91,0.5,118,73,11,2244,205,84,Failure
992,57,1.23,132,77,14,1407,233,98,Failure
993,31,0.99,117,84,48,875,247,38,Failure
994,61,0.29,136,46,33,2189,260,119,Warning
995,60,0.25,157,89,23,514,202,84,Warning
996,72,0.36,164,79,27,2582,251,107,Failure
997,69,0.48,141,35,48,539,259,110,Failure
998,37,0.64,152,49,34,954,224,74,Warning
999,47,0.37,177,39,26,2657,204,79,Failure
1000,76,1.17,167,64,26,1264,222,105,Failure
1001,23,1.48,144,58,29,649,222,117,Failure
1002,20,1.05,171,43,50,2113,231,53,Failure
1003,39,0.53,137,56,41,2272,204,79,Failure
1004,76,1.48,115,38,14,2741,223,47,Failure
1005,60,0.49,160,89,40,1029,260,66,Warning
1006,86,0.72,179,36,33,2899,252,49,Failure
1007,95,0.26,108,81,13,1454,238,87,Failure
1008,67,0.86,159,65,6,1790,241,74,Warning
1009,29,0.16,114,66,12,2050,207,118,Normal
1010,21,0.05,164,63,12,2553,253,93,Failure
1011,55,0.43,162,74,21,2447,236,41,Failure
1012,45,1.2,158,37,41,992,205,51,Failure
1013,87,0.53,173,67,42,2539,222,99,Failure
1014,99,1.47,160,84,47,1395,257,81,Failure
1015,53,0.71,176,32,44,1313,202,56,Failure
1016,58,0.28,101,64,14,749,246,85,Warning
1017,91,0.6,172,80,48,2927,251,89,Failure
1018,64,0.01,180,56,38,2877,249,49,Failure
1019,77,0.46,119,78,40,1149,234,44,Warning
1020,76,1.08,142,38,36,1404,208,51,Warning
1021,86,0.87,133,46,29,857,247,79,Failure
1022,66,0.65,174,35,22,2218,237,42,Failure
1023,71,0.8,139,76,35,1373,212,86,Warning
1024,56,0.8,131,33,10,994,232,77,Warning
1025,29,1.4,99,56,21,2558,236,81,Failure
1026,58,0.64,160,86,6,1691,231,56,Warning
1027,35,1.16,149,84,18,2430,224,106,Warning
1028,31,1.41,151,33,28,2853,234,41,Failure
1029,86,0.39,90,75,31,2833,232,39,Failure
1030,73,0.04,92,60,42,1778,209,43,Failure
1031,64,0.73,155,38,6,2806,218,98,Warning
1032,80,0.79,95,81,15,2978,223,88,Warning
1033,52,0.69,179,32,50,2605,202,58,Failure
1034,21,1.19,91,31,40,1216,258,55,Warning
1035,71,0.69,128,73,45,1037,258,84,Failure
1036,67,0.59,90,34,24,592,201,73,Warning
1037,77,0.62,172,81,14,1135,208,93,Failure
1038,43,1.31,117,71,45,2446,203,48,Failure
1039,67,0.12,119,90,31,698,234,54,Warning
1040,57,0.65,90,54,15,2658,236,59,Warning
1041,27,0.5,123,53,42,2085,252,34,Failure
1042,93,0.37,140,31,15,2115,212,87,Failure
1043,22,0.59,125,35,22,2854,203,68,Normal
1044,74,0.69,105,38,37,1957,249,77,Warning
1045,76,0.65,154,79,7,2148,254,101,Warning
1046,27,1.46,167,40,19,3000,230,110,Failure
1047,66,1.02,120,34,44,2729,205,107,Failure
1048,84,0.43,113,78,8,935,222,66,Failure
1049,55,1.35,141,77,42,1019,218,31,Failure
1050,94,0.47,137,67,37,1137,250,43,Failure
1051,60,0.03,109,60,22,1517,258,32,Warning
1052,82,0.22,144,43,5,509,255,80,Failure
1053,98,1.38,126,36,10,684,224,51,Failure
1054,48,0.57,132,81,27,2049,244,55,Warning
